expense_id,employee_id,submitted_at,audit_completed_at,employee_gender,region,department,employee_level,expense_category,merchant_risk_tier,country_risk_tier,payment_method,amount_usd,policy_limit_usd,amount_to_policy_ratio,days_since_expense,prior_30d_claim_count,prior_30d_total_usd,employee_tenure_months,duplicate_7d_count,receipt_attached,weekend_submission,outside_business_hours,cross_border,is_abnormal
EXP-0000122,EMP-00349,2024-01-08T17:59:00Z,2024-01-20T17:59:00Z,Male,North America,Sales,IC1-2,Office,low,low,corporate_card,142.45,450.0,0.3166,8,2,539.18,87,0,True,False,False,False,0
EXP-0000123,EMP-00676,2024-01-08T20:32:00Z,2024-01-14T20:32:00Z,Male,North America,Sales,IC1-2,Meals,low,low,corporate_card,24.58,90.0,0.2731,4,3,130.85,77,0,True,False,True,False,0
EXP-0000124,EMP-00158,2024-01-08T22:00:00Z,2024-02-06T22:00:00Z,Male,EMEA,Engineering,IC1-2,Meals,low,low,corporate_card,91.3,90.0,1.0144,6,3,458.99,166,0,True,False,True,False,0
EXP-0000125,EMP-00099,2024-01-09T04:26:00Z,2024-02-01T04:26:00Z,Male,APAC,Sales,IC3-4,Mileage,low,high,personal_card,209.14,250.0,0.8366,7,0,1221.4,169,0,True,False,True,False,0
EXP-0000126,EMP-00167,2024-01-09T04:38:00Z,2024-01-29T04:38:00Z,Female,APAC,Finance,Manager,Meals,low,low,cash,78.38,115.0,0.6816,0,6,1802.26,125,0,True,False,True,False,0
EXP-0000127,EMP-00889,2024-01-09T05:20:00Z,2024-01-12T05:20:00Z,Male,EMEA,Sales,IC1-2,Meals,medium,low,personal_card,98.22,90.0,1.0913,5,4,197.05,77,0,True,False,False,False,0
EXP-0000128,EMP-00291,2024-01-09T05:59:00Z,2024-01-19T05:59:00Z,Male,North America,Engineering,Manager,Meals,low,low,corporate_card,143.91,115.0,1.2514,5,3,489.74,173,0,True,False,False,False,1
EXP-0000129,EMP-00098,2024-01-09T06:04:00Z,2024-01-18T06:04:00Z,Female,EMEA,Sales,IC1-2,Meals,low,low,corporate_card,147.34,90.0,1.6371,11,5,538.66,95,0,True,False,True,False,0
EXP-0000130,EMP-00437,2024-01-09T12:52:00Z,2024-01-31T12:52:00Z,Male,EMEA,Support,IC3-4,Office,medium,low,personal_card,293.33,500.0,0.5867,11,2,765.23,130,0,True,False,False,False,0
EXP-0000131,EMP-00508,2024-01-09T14:17:00Z,2024-01-29T14:17:00Z,Female,EMEA,Sales,IC3-4,Taxi,low,low,corporate_card,63.91,120.0,0.5325,0,4,562.7,61,0,True,False,False,False,0
EXP-0000132,EMP-00899,2024-01-09T14:20:00Z,2024-01-24T14:20:00Z,Female,North America,Sales,Manager,Taxi,medium,low,corporate_card,102.36,138.0,0.7417,2,2,1204.19,142,1,True,False,False,False,0
EXP-0000133,EMP-00895,2024-01-09T16:07:00Z,2024-01-16T16:07:00Z,Female,EMEA,Support,IC1-2,Meals,low,low,corporate_card,47.05,90.0,0.5228,10,3,501.62,138,1,True,False,False,False,1
EXP-0000134,EMP-00419,2024-01-09T16:45:00Z,2024-02-01T16:45:00Z,Female,EMEA,Operations,Director+,Lodging,high,low,cash,307.12,490.0,0.6268,2,5,675.4,52,0,True,False,False,False,0
EXP-0000135,EMP-00634,2024-01-09T18:22:00Z,2024-01-18T18:22:00Z,Female,EMEA,Finance,Manager,Taxi,low,low,corporate_card,74.05,138.0,0.5366,8,3,522.14,47,0,False,False,True,False,0
EXP-0000136,EMP-00416,2024-01-09T18:39:00Z,2024-02-01T18:39:00Z,Male,North America,Finance,IC3-4,Meals,low,low,cash,363.81,100.0,3.6381,4,1,176.36,143,0,True,False,True,False,0
EXP-0000137,EMP-00513,2024-01-09T18:42:00Z,2024-01-28T18:42:00Z,Female,North America,Engineering,IC3-4,Meals,low,low,corporate_card,146.48,100.0,1.4648,2,5,867.92,93,0,True,False,True,True,0
EXP-0000138,EMP-00345,2024-01-09T19:39:00Z,2024-02-07T19:39:00Z,Male,EMEA,Engineering,IC3-4,Taxi,low,low,corporate_card,222.34,120.0,1.8529,2,4,656.31,20,0,True,False,False,True,1
EXP-0000139,EMP-00649,2024-01-09T19:54:00Z,2024-02-05T19:54:00Z,Male,EMEA,Sales,IC3-4,Meals,low,low,cash,38.22,100.0,0.3822,4,5,111.86,131,0,True,False,True,False,0
EXP-0000140,EMP-00136,2024-01-09T21:30:00Z,2024-01-29T21:30:00Z,Female,North America,Sales,IC3-4,Airfare,low,low,corporate_card,265.43,1400.0,0.1896,18,9,377.82,65,0,True,False,False,True,0
EXP-0000141,EMP-00420,2024-01-09T21:34:00Z,2024-02-01T21:34:00Z,Male,EMEA,Engineering,Director+,Meals,low,medium,corporate_card,22.02,140.0,0.1573,7,1,581.63,175,0,True,False,False,False,0
EXP-0000142,EMP-00268,2024-01-10T00:56:00Z,2024-01-17T00:56:00Z,Nonbinary,North America,Operations,Manager,Meals,medium,low,corporate_card,49.4,115.0,0.4295,12,4,1390.37,88,0,True,False,False,False,0
EXP-0000143,EMP-00280,2024-01-10T05:07:00Z,2024-01-19T05:07:00Z,Male,North America,Engineering,IC1-2,Taxi,low,low,personal_card,103.04,108.0,0.954,0,8,1269.36,29,0,True,False,False,False,0
EXP-0000144,EMP-00542,2024-01-10T05:38:00Z,2024-02-01T05:38:00Z,Male,North America,Operations,IC1-2,Office,low,low,personal_card,234.31,450.0,0.5207,8,2,1000.8,15,0,True,False,False,False,0
EXP-0000145,EMP-00751,2024-01-10T05:50:00Z,2024-01-24T05:50:00Z,Male,LATAM,Finance,IC3-4,Airfare,medium,low,personal_card,827.84,1400.0,0.5913,3,5,1561.73,113,0,True,False,False,True,0
EXP-0000146,EMP-00662,2024-01-10T06:10:00Z,2024-02-09T06:10:00Z,Male,EMEA,Support,IC1-2,Office,low,low,personal_card,160.03,450.0,0.3556,18,4,1727.95,93,0,True,False,True,False,0
EXP-0000147,EMP-00788,2024-01-10T08:45:00Z,2024-01-24T08:45:00Z,Male,APAC,Engineering,IC3-4,Lodging,low,low,personal_card,238.04,350.0,0.6801,3,1,961.87,51,0,True,False,False,False,0
EXP-0000148,EMP-00750,2024-01-10T10:20:00Z,2024-01-24T10:20:00Z,Male,LATAM,Sales,IC1-2,Mileage,low,low,corporate_card,146.91,225.0,0.6529,9,4,506.83,163,0,True,False,True,False,0
EXP-0000149,EMP-00822,2024-01-10T11:34:00Z,2024-01-18T11:34:00Z,Female,EMEA,Engineering,Manager,Taxi,low,low,corporate_card,36.36,138.0,0.2635,1,1,573.9,78,0,True,False,False,False,0
EXP-0000150,EMP-00486,2024-01-10T12:02:00Z,2024-01-13T12:02:00Z,Male,North America,Support,Director+,Airfare,high,low,corporate_card,571.84,1960.0,0.2918,10,2,380.38,13,0,True,False,False,False,0
EXP-0000151,EMP-00959,2024-01-10T12:19:00Z,2024-01-14T12:19:00Z,Male,EMEA,Engineering,IC1-2,Office,low,low,corporate_card,144.16,450.0,0.3203,2,3,1393.91,71,0,True,False,False,False,0
EXP-0000152,EMP-00150,2024-01-10T14:36:00Z,2024-02-06T14:36:00Z,Male,APAC,Engineering,IC3-4,Taxi,low,low,personal_card,42.57,120.0,0.3548,4,3,516.53,53,0,False,False,True,False,0
EXP-0000153,EMP-00334,2024-01-10T20:00:00Z,2024-02-02T20:00:00Z,Male,EMEA,Engineering,Director+,Meals,low,high,corporate_card,124.91,140.0,0.8922,7,7,1050.32,59,0,True,False,True,False,0
EXP-0000154,EMP-00777,2024-01-10T20:47:00Z,2024-02-05T20:47:00Z,Female,North America,Finance,IC1-2,Lodging,low,low,corporate_card,292.42,315.0,0.9283,2,3,333.08,110,0,True,False,True,True,0
EXP-0000155,EMP-00410,2024-01-10T23:22:00Z,2024-01-30T23:22:00Z,Female,EMEA,Engineering,Manager,Mileage,medium,low,personal_card,286.75,287.5,0.9974,18,8,991.46,23,0,True,False,False,False,0
EXP-0000156,EMP-00090,2024-01-11T02:25:00Z,2024-01-28T02:25:00Z,Male,LATAM,Sales,IC1-2,Office,low,low,corporate_card,510.68,450.0,1.1348,6,3,616.92,14,0,True,False,False,False,0
EXP-0000157,EMP-00889,2024-01-11T05:16:00Z,2024-01-14T05:16:00Z,Male,EMEA,Sales,IC1-2,Lodging,low,high,personal_card,85.35,315.0,0.271,14,4,604.68,77,0,True,False,True,False,0
EXP-0000158,EMP-00901,2024-01-11T05:40:00Z,2024-02-07T05:40:00Z,Male,EMEA,Sales,IC3-4,Meals,medium,low,corporate_card,39.75,100.0,0.3975,16,2,653.75,39,0,False,False,False,False,0
EXP-0000159,EMP-00592,2024-01-11T05:43:00Z,2024-02-10T05:43:00Z,Male,LATAM,Operations,Manager,Office,medium,low,personal_card,392.85,575.0,0.6832,4,6,2226.37,17,0,True,False,False,False,0
EXP-0000160,EMP-00104,2024-01-11T08:28:00Z,2024-02-06T08:28:00Z,Female,EMEA,Engineering,Manager,Meals,low,low,corporate_card,97.22,115.0,0.8454,1,6,796.61,147,0,False,False,True,False,0
EXP-0000161,EMP-00050,2024-01-11T09:07:00Z,2024-01-26T09:07:00Z,Female,North America,Finance,IC1-2,Office,high,medium,corporate_card,153.14,450.0,0.3403,9,4,180.94,63,0,True,False,True,False,0
EXP-0000162,EMP-00077,2024-01-11T10:18:00Z,2024-01-19T10:18:00Z,Male,LATAM,Engineering,IC1-2,Office,low,low,personal_card,256.4,450.0,0.5698,0,7,886.27,15,0,True,False,True,False,0
EXP-0000163,EMP-00284,2024-01-11T10:30:00Z,2024-01-16T10:30:00Z,Male,APAC,Engineering,IC3-4,Meals,high,low,corporate_card,132.41,100.0,1.3241,5,2,1452.7,20,0,True,False,False,False,0
EXP-0000164,EMP-00299,2024-01-11T12:16:00Z,2024-01-20T12:16:00Z,Male,North America,Operations,Director+,Office,low,low,corporate_card,498.53,700.0,0.7122,5,3,183.34,49,0,True,False,True,False,0
EXP-0000165,EMP-00422,2024-01-11T15:22:00Z,2024-02-05T15:22:00Z,Female,APAC,Engineering,IC1-2,Taxi,low,low,personal_card,166.92,108.0,1.5455,3,2,941.09,45,0,True,False,False,False,0
EXP-0000166,EMP-00195,2024-01-11T18:07:00Z,2024-01-19T18:07:00Z,Male,EMEA,Engineering,Manager,Taxi,low,low,personal_card,267.76,138.0,1.9403,10,5,1120.62,178,0,True,False,False,False,1
EXP-0000167,EMP-00503,2024-01-11T18:39:00Z,2024-01-29T18:39:00Z,Male,North America,Operations,IC1-2,Taxi,low,low,personal_card,117.61,108.0,1.0889,9,4,879.18,57,0,True,False,True,False,0
EXP-0000168,EMP-00950,2024-01-11T19:22:00Z,2024-01-17T19:22:00Z,Female,APAC,Engineering,IC3-4,Taxi,low,low,corporate_card,49.02,120.0,0.4085,1,5,390.51,96,0,True,False,False,True,0
EXP-0000169,EMP-00654,2024-01-11T20:18:00Z,2024-01-20T20:18:00Z,Male,North America,Operations,IC1-2,Meals,medium,low,corporate_card,24.05,90.0,0.2672,20,0,572.86,75,0,True,False,True,False,0
EXP-0000170,EMP-00347,2024-01-11T21:59:00Z,2024-02-06T21:59:00Z,Female,LATAM,Engineering,IC1-2,Meals,low,low,personal_card,68.12,90.0,0.7569,10,7,1100.15,35,0,True,False,False,False,0
EXP-0000171,EMP-00665,2024-01-11T23:18:00Z,2024-01-19T23:18:00Z,Male,APAC,Support,IC3-4,Meals,low,low,corporate_card,20.63,100.0,0.2063,0,0,423.05,142,0,True,False,False,False,0
EXP-0000172,EMP-00612,2024-01-12T01:23:00Z,2024-01-28T01:23:00Z,Male,APAC,Sales,IC3-4,Taxi,low,low,personal_card,106.67,120.0,0.8889,6,8,594.73,133,0,True,False,True,False,0
EXP-0000173,EMP-00040,2024-01-12T02:10:00Z,2024-01-22T02:10:00Z,Female,EMEA,Sales,Manager,Taxi,low,low,personal_card,67.51,138.0,0.4892,0,3,763.06,65,0,True,False,True,False,0
EXP-0000174,EMP-00236,2024-01-12T02:43:00Z,2024-01-26T02:43:00Z,Male,LATAM,Sales,IC1-2,Taxi,low,low,personal_card,30.04,108.0,0.2782,20,5,406.4,139,0,True,False,False,False,0
EXP-0000175,EMP-00637,2024-01-12T06:14:00Z,2024-01-17T06:14:00Z,Female,APAC,Operations,Manager,Taxi,low,medium,corporate_card,36.87,138.0,0.2671,14,7,790.89,109,0,True,False,True,False,0
EXP-0000176,EMP-00208,2024-01-12T08:47:00Z,2024-02-09T08:47:00Z,Male,EMEA,Operations,IC1-2,Taxi,medium,low,personal_card,26.07,108.0,0.2414,5,3,598.73,161,0,True,False,False,False,0
EXP-0000177,EMP-00643,2024-01-12T08:49:00Z,2024-01-17T08:49:00Z,Male,North America,Support,IC1-2,Meals,medium,low,corporate_card,158.97,90.0,1.7663,11,9,807.11,47,0,True,False,True,False,0
EXP-0000178,EMP-00494,2024-01-12T10:16:00Z,2024-01-28T10:16:00Z,Male,APAC,Sales,Manager,Office,low,medium,personal_card,1295.75,575.0,2.2535,2,4,1295.87,75,0,True,False,True,True,0
EXP-0000179,EMP-00816,2024-01-12T12:45:00Z,2024-01-17T12:45:00Z,Female,LATAM,Finance,IC3-4,Meals,medium,low,corporate_card,45.68,100.0,0.4568,0,3,618.65,28,0,True,False,False,False,0
EXP-0000180,EMP-00042,2024-01-12T13:53:00Z,2024-02-04T13:53:00Z,Female,APAC,Engineering,IC3-4,Taxi,low,low,corporate_card,108.36,120.0,0.903,0,6,806.87,108,0,True,False,False,False,0
EXP-0000181,EMP-00033,2024-01-12T14:58:00Z,2024-01-21T14:58:00Z,Male,North America,Sales,Director+,Taxi,high,high,personal_card,101.16,168.0,0.6021,13,7,477.0,120,0,True,False,True,False,0
EXP-0000182,EMP-00673,2024-01-12T15:00:00Z,2024-01-23T15:00:00Z,Female,North America,Sales,Director+,Office,low,medium,personal_card,1501.6,700.0,2.1451,4,6,574.93,110,0,True,False,False,False,0
EXP-0000183,EMP-00570,2024-01-12T15:29:00Z,2024-02-04T15:29:00Z,Male,LATAM,Sales,IC3-4,Lodging,medium,low,personal_card,65.73,350.0,0.1878,1,5,1077.41,173,1,True,False,True,False,0
EXP-0000184,EMP-00599,2024-01-12T16:22:00Z,2024-02-06T16:22:00Z,Female,APAC,Support,IC1-2,Taxi,low,medium,personal_card,94.09,108.0,0.8712,19,6,310.31,120,0,True,False,False,False,0
EXP-0000185,EMP-00224,2024-01-12T16:29:00Z,2024-01-20T16:29:00Z,Male,North America,Operations,IC3-4,Taxi,low,medium,personal_card,70.59,120.0,0.5882,7,4,654.23,157,0,False,False,False,False,0
EXP-0000186,EMP-00534,2024-01-12T18:15:00Z,2024-01-24T18:15:00Z,Female,North America,Finance,IC1-2,Lodging,low,low,personal_card,140.82,315.0,0.447,3,3,275.82,66,0,True,False,False,False,0
EXP-0000187,EMP-00750,2024-01-12T18:22:00Z,2024-01-19T18:22:00Z,Male,LATAM,Sales,IC1-2,Office,low,low,corporate_card,405.26,450.0,0.9006,8,2,503.94,163,0,True,False,False,False,0
EXP-0000188,EMP-00369,2024-01-12T18:34:00Z,2024-02-02T18:34:00Z,Female,EMEA,Operations,IC3-4,Lodging,low,medium,personal_card,192.73,350.0,0.5507,13,3,1097.42,35,0,True,False,False,False,0
EXP-0000189,EMP-00967,2024-01-12T18:54:00Z,2024-02-02T18:54:00Z,Female,APAC,Sales,IC3-4,Meals,low,low,corporate_card,153.27,100.0,1.5327,20,2,857.6,27,0,True,False,False,False,0
EXP-0000190,EMP-00517,2024-01-12T19:44:00Z,2024-01-26T19:44:00Z,Male,North America,Sales,IC3-4,Meals,low,low,corporate_card,175.07,100.0,1.7507,7,5,1632.3,100,0,False,False,False,False,0
EXP-0000191,EMP-00730,2024-01-12T21:00:00Z,2024-02-08T21:00:00Z,Male,North America,Sales,IC3-4,Office,low,low,personal_card,246.48,500.0,0.493,6,4,1256.97,90,0,False,False,True,False,0
EXP-0000192,EMP-00897,2024-01-12T22:18:00Z,2024-02-11T22:18:00Z,Female,APAC,Engineering,IC1-2,Taxi,low,low,corporate_card,121.03,108.0,1.1207,5,5,1335.59,71,0,True,False,False,False,0
EXP-0000193,EMP-00188,2024-01-12T22:24:00Z,2024-01-19T22:24:00Z,Female,EMEA,Engineering,IC1-2,Meals,low,low,corporate_card,30.34,90.0,0.3371,1,9,1120.68,31,1,True,False,False,False,0
EXP-0000194,EMP-00959,2024-01-12T22:37:00Z,2024-02-10T22:37:00Z,Male,EMEA,Engineering,IC1-2,Airfare,medium,low,corporate_card,550.94,1260.0,0.4373,10,6,573.46,71,0,True,False,False,False,0
EXP-0000195,EMP-00089,2024-01-12T23:07:00Z,2024-01-28T23:07:00Z,Female,North America,Engineering,IC1-2,Taxi,medium,low,personal_card,82.06,108.0,0.7598,2,4,730.57,34,0,True,False,False,False,0
EXP-0000196,EMP-00547,2024-01-13T00:34:00Z,2024-01-22T00:34:00Z,Female,EMEA,Engineering,Manager,Meals,low,medium,personal_card,43.35,115.0,0.3769,4,5,723.94,119,0,True,True,False,False,0
EXP-0000197,EMP-00120,2024-01-13T03:00:00Z,2024-02-02T03:00:00Z,Female,North America,Operations,Manager,Meals,low,medium,corporate_card,189.08,115.0,1.6442,4,3,1226.12,39,0,True,True,False,False,0
EXP-0000198,EMP-00537,2024-01-13T06:37:00Z,2024-01-23T06:37:00Z,Male,APAC,Finance,Manager,Taxi,low,low,personal_card,66.05,138.0,0.4786,4,5,276.14,74,0,True,True,True,False,0
EXP-0000199,EMP-00821,2024-01-13T08:51:00Z,2024-01-18T08:51:00Z,Male,North America,Operations,Manager,Office,high,medium,corporate_card,732.38,575.0,1.2737,2,2,193.63,168,0,True,True,False,False,0
EXP-0000200,EMP-00450,2024-01-13T13:18:00Z,2024-02-04T13:18:00Z,Male,APAC,Support,Director+,Meals,low,high,personal_card,75.79,140.0,0.5414,0,2,234.95,24,0,True,True,False,False,0
EXP-0000201,EMP-00604,2024-01-13T16:27:00Z,2024-02-06T16:27:00Z,Female,EMEA,Engineering,IC3-4,Taxi,low,medium,personal_card,94.19,120.0,0.785,4,3,939.31,77,0,True,True,False,False,0
EXP-0000202,EMP-00052,2024-01-13T18:49:00Z,2024-01-20T18:49:00Z,Female,EMEA,Engineering,IC3-4,Taxi,medium,low,personal_card,32.54,120.0,0.2711,6,6,1110.95,39,0,True,True,True,False,0
EXP-0000203,EMP-00590,2024-01-13T20:25:00Z,2024-01-30T20:25:00Z,Male,North America,Support,IC1-2,Meals,high,low,corporate_card,41.41,90.0,0.4601,7,4,883.2,176,0,True,True,True,False,0
EXP-0000204,EMP-00903,2024-01-13T22:43:00Z,2024-01-18T22:43:00Z,Male,APAC,Sales,IC1-2,Lodging,low,low,personal_card,213.51,315.0,0.6778,7,5,760.38,53,0,True,True,False,False,0
EXP-0000205,EMP-00008,2024-01-13T22:54:00Z,2024-02-03T22:54:00Z,Female,EMEA,Engineering,IC3-4,Office,medium,medium,corporate_card,248.9,500.0,0.4978,9,1,299.63,131,1,True,True,False,False,0
EXP-0000206,EMP-00147,2024-01-14T00:13:00Z,2024-01-21T00:13:00Z,Male,North America,Operations,IC1-2,Mileage,low,low,personal_card,38.68,225.0,0.1719,0,3,123.3,72,0,True,True,False,True,0
EXP-0000207,EMP-00056,2024-01-14T03:23:00Z,2024-02-05T03:23:00Z,Male,APAC,Finance,IC1-2,Meals,medium,medium,personal_card,26.78,90.0,0.2976,6,4,1368.45,152,0,True,True,False,False,0
EXP-0000208,EMP-00755,2024-01-14T03:36:00Z,2024-02-02T03:36:00Z,Female,North America,Finance,IC3-4,Meals,medium,low,corporate_card,73.52,100.0,0.7352,5,2,691.5,162,0,True,True,False,False,0
EXP-0000209,EMP-00370,2024-01-14T05:08:00Z,2024-02-01T05:08:00Z,Female,APAC,Sales,IC1-2,Mileage,medium,low,personal_card,208.49,225.0,0.9266,6,6,367.99,55,0,True,True,False,False,0
EXP-0000210,EMP-00894,2024-01-14T05:18:00Z,2024-02-06T05:18:00Z,Male,LATAM,Operations,Manager,Airfare,low,low,corporate_card,1584.11,1610.0,0.9839,11,8,723.61,103,0,True,True,False,True,0
EXP-0000211,EMP-00031,2024-01-14T07:24:00Z,2024-01-22T07:24:00Z,Female,LATAM,Engineering,Manager,Mileage,medium,low,corporate_card,497.09,287.5,1.729,8,6,1536.24,109,0,True,True,False,False,0
EXP-0000212,EMP-00304,2024-01-14T13:09:00Z,2024-01-26T13:09:00Z,Female,EMEA,Engineering,Director+,Mileage,low,medium,corporate_card,260.36,350.0,0.7439,3,1,283.2,104,0,True,True,False,False,0
EXP-0000213,EMP-00223,2024-01-14T13:14:00Z,2024-02-06T13:14:00Z,Female,North America,Operations,IC1-2,Taxi,low,low,corporate_card,179.69,108.0,1.6638,5,6,604.93,36,0,True,True,True,False,0
EXP-0000214,EMP-00279,2024-01-14T14:10:00Z,2024-02-09T14:10:00Z,Female,APAC,Support,IC3-4,Airfare,low,low,personal_card,881.9,1400.0,0.6299,8,5,896.94,112,0,True,True,True,False,0
EXP-0000215,EMP-00645,2024-01-14T14:33:00Z,2024-01-28T14:33:00Z,Female,North America,Sales,IC3-4,Airfare,low,low,personal_card,1140.19,1400.0,0.8144,31,2,383.38,148,0,True,True,False,False,0
EXP-0000216,EMP-00723,2024-01-14T15:34:00Z,2024-02-09T15:34:00Z,Male,North America,Sales,IC1-2,Taxi,high,low,corporate_card,28.86,108.0,0.2672,6,1,371.36,67,1,True,True,False,False,1
EXP-0000217,EMP-00637,2024-01-14T16:59:00Z,2024-02-03T16:59:00Z,Female,APAC,Operations,Manager,Taxi,low,medium,corporate_card,59.29,138.0,0.4296,2,1,543.35,109,0,True,True,False,False,0
EXP-0000218,EMP-00100,2024-01-14T17:34:00Z,2024-02-10T17:34:00Z,Male,APAC,Sales,Manager,Meals,low,low,personal_card,85.41,115.0,0.7427,14,2,379.2,116,0,True,True,False,False,0
EXP-0000219,EMP-00674,2024-01-14T19:53:00Z,2024-01-31T19:53:00Z,Female,North America,Sales,IC1-2,Lodging,low,low,corporate_card,249.44,315.0,0.7919,5,5,853.25,38,0,True,True,True,False,0
EXP-0000220,EMP-00646,2024-01-14T20:26:00Z,2024-02-12T20:26:00Z,Female,APAC,Finance,IC1-2,Taxi,medium,low,personal_card,111.81,108.0,1.0352,4,2,916.83,143,0,True,True,False,False,0
EXP-0000221,EMP-00190,2024-01-14T21:46:00Z,2024-01-21T21:46:00Z,Male,APAC,Sales,IC3-4,Lodging,medium,low,corporate_card,117.08,350.0,0.3345,2,3,649.08,124,0,True,True,True,False,0
EXP-0000222,EMP-00947,2024-01-15T02:32:00Z,2024-01-23T02:32:00Z,Male,APAC,Operations,Manager,Office,low,low,personal_card,506.53,575.0,0.8809,4,4,462.87,112,1,True,False,True,False,0
EXP-0000223,EMP-00211,2024-01-15T04:08:00Z,2024-02-07T04:08:00Z,Male,APAC,Finance,IC3-4,Office,medium,medium,corporate_card,135.89,500.0,0.2718,5,7,1262.59,39,0,True,False,False,False,0
EXP-0000224,EMP-00849,2024-01-15T04:25:00Z,2024-01-31T04:25:00Z,Female,EMEA,Operations,IC1-2,Lodging,low,low,personal_card,429.77,315.0,1.3644,7,7,601.47,24,0,True,False,True,False,1
EXP-0000225,EMP-00406,2024-01-15T10:07:00Z,2024-02-12T10:07:00Z,Female,North America,Sales,Director+,Office,high,medium,cash,433.8,700.0,0.6197,4,4,500.11,73,0,True,False,True,False,0
EXP-0000226,EMP-00337,2024-01-15T12:33:00Z,2024-02-01T12:33:00Z,Male,APAC,Sales,IC1-2,Taxi,medium,low,cash,51.96,108.0,0.4811,1,3,444.24,121,0,True,False,False,False,0
EXP-0000227,EMP-00652,2024-01-15T12:58:00Z,2024-02-10T12:58:00Z,Female,North America,Support,IC3-4,Airfare,medium,low,corporate_card,2150.93,1400.0,1.5364,12,5,1006.86,156,0,True,False,False,False,0
EXP-0000228,EMP-00614,2024-01-15T15:10:00Z,2024-01-28T15:10:00Z,Female,APAC,Finance,Manager,Airfare,low,low,corporate_card,866.04,1610.0,0.5379,4,3,2821.46,1,0,True,False,True,False,0
EXP-0000229,EMP-00376,2024-01-15T15:24:00Z,2024-02-06T15:24:00Z,Female,North America,Sales,Manager,Office,low,low,personal_card,235.71,575.0,0.4099,14,5,866.45,99,0,True,False,True,True,0
EXP-0000230,EMP-00398,2024-01-15T15:48:00Z,2024-01-23T15:48:00Z,Male,North America,Support,IC1-2,Office,low,medium,personal_card,66.64,450.0,0.1481,0,4,693.1,119,0,True,False,False,False,0
EXP-0000231,EMP-00235,2024-01-15T16:13:00Z,2024-01-18T16:13:00Z,Female,EMEA,Support,IC3-4,Meals,low,low,corporate_card,124.45,100.0,1.2445,24,2,482.67,43,0,True,False,False,True,0
EXP-0000232,EMP-00022,2024-01-15T16:26:00Z,2024-02-07T16:26:00Z,Male,APAC,Operations,IC1-2,Lodging,low,low,personal_card,310.16,315.0,0.9846,8,6,1445.83,114,0,True,False,False,False,0
EXP-0000233,EMP-00511,2024-01-15T16:41:00Z,2024-01-18T16:41:00Z,Male,LATAM,Support,IC3-4,Meals,low,low,corporate_card,26.84,100.0,0.2684,3,1,473.79,3,0,False,False,True,False,0
EXP-0000234,EMP-00669,2024-01-15T17:53:00Z,2024-02-13T17:53:00Z,Female,APAC,Finance,IC1-2,Meals,low,low,cash,20.66,90.0,0.2295,2,4,1068.19,168,0,True,False,False,False,0
EXP-0000235,EMP-00090,2024-01-15T19:51:00Z,2024-01-26T19:51:00Z,Male,LATAM,Sales,IC1-2,Airfare,low,low,corporate_card,729.08,1260.0,0.5786,1,7,604.6,14,0,True,False,False,True,0
EXP-0000236,EMP-00239,2024-01-15T20:05:00Z,2024-01-18T20:05:00Z,Female,APAC,Engineering,Director+,Taxi,low,low,corporate_card,284.05,168.0,1.6908,10,9,1054.86,67,0,False,False,False,False,1
EXP-0000237,EMP-00203,2024-01-15T20:20:00Z,2024-01-21T20:20:00Z,Male,North America,Support,IC1-2,Airfare,low,low,corporate_card,405.78,1260.0,0.322,10,3,305.52,166,0,True,False,True,False,0
EXP-0000238,EMP-00718,2024-01-15T23:14:00Z,2024-01-18T23:14:00Z,Male,EMEA,Engineering,IC1-2,Mileage,low,low,corporate_card,414.89,225.0,1.8439,25,6,760.82,85,0,True,False,False,False,0
EXP-0000239,EMP-00268,2024-01-16T00:03:00Z,2024-02-09T00:03:00Z,Nonbinary,North America,Operations,Manager,Meals,medium,low,corporate_card,94.13,115.0,0.8185,2,3,725.25,88,0,True,False,False,False,0
EXP-0000240,EMP-00830,2024-01-16T01:05:00Z,2024-02-14T01:05:00Z,Male,EMEA,Engineering,IC1-2,Office,low,low,corporate_card,814.5,450.0,1.81,2,0,1316.16,67,0,True,False,True,False,1
EXP-0000241,EMP-00704,2024-01-16T01:11:00Z,2024-02-13T01:11:00Z,Male,EMEA,Engineering,Director+,Meals,medium,low,corporate_card,63.36,140.0,0.4525,17,8,330.32,44,0,False,False,False,False,0
EXP-0000242,EMP-00973,2024-01-16T03:03:00Z,2024-02-03T03:03:00Z,Female,LATAM,Operations,IC1-2,Meals,low,low,personal_card,127.31,90.0,1.4146,5,5,362.97,136,0,True,False,True,False,0
